Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-4140.275	-4561.427	421.1524	1.268821	0.758386	3.282159
6	-4141.151	-4562.51	421.3586	1.242683	0.980082	3.028413
12	-4140.978	-4561.802	420.8247	1.197938	0.980082	3.371351
18	-4142.017	-4562.352	420.3347	1.196559	0.8519821	3.737007
24	-4138.378	-4559.861	421.483	1.36565	0.7065039	3.067248
30	-4127.981	-4549.143	421.1614	1.278774	0.7838364	3.252726
36	-4150.072	-4571.293	421.2206	1.276986	0.6215407	3.343304
42	-4147.65	-4568.959	421.3087	1.289381	0.6228297	3.283095
48	-4145.424	-4566.866	421.4427	1.373705	0.6639766	3.119997
54	-4148.078	-4569.63	421.5521	1.218422	0.9473578	2.946981
60	-4142.028	-4563.636	421.6078	1.455818	0.5385296	3.081395
66	-4138.909	-4561.007	422.0979	1.419924	0.7731114	2.610347
72	-4128.538	-4550.771	422.2336	1.411163	0.8024138	2.509759
78	-4128.683	-4551.2	422.5168	1.416621	0.8572142	2.287609
84	-4134.481	-4556.838	422.3569	1.507908	0.9199378	2.287609
90	-4143.908	-4566.41	422.5021	1.441593	0.8480662	2.287609
96	-4137.747	-4560.192	422.4443	1.59828	0.8110033	2.251528
102	-4142.468	-4564.957	422.4887	1.508587	0.76073	2.318957
108	-4151.514	-4573.791	422.2767	1.471452	0.76073	2.476357
114	-4156.046	-4577.217	421.171	1.433439	0.6705498	3.240477
120	-4159.717	-4580.848	421.1313	1.356893	0.8142482	3.203029
126	-4134.174	-4556.22	422.0459	1.424143	0.7559317	2.652778
132	-4136.067	-4558.288	422.2208	1.537398	0.6318533	2.575258
138	-4151.737	-4573.96	422.2233	1.458847	0.6318533	2.622302
144	-4157.297	-4579.421	422.124	1.642833	0.4878439	2.706002
150	-4170.126	-4590.976	420.8499	1.297429	0.7158174	3.474209
156	-4169.359	-4589.931	420.5721	1.269566	0.7158174	3.651945
162	-4170.379	-4591.161	420.7827	1.293405	0.7043789	3.524336
168	-4150.694	-4571.971	421.2764	1.273757	0.7825833	3.188484
174	-4155.02	-4578.206	423.1862	1.677123	0.8276267	1.687263
180	-4152.627	-4575.902	423.2747	1.778256	0.9863593	1.421052
186	-4150.928	-4574.243	423.3146	1.778256	0.9475107	1.421052
192	-4144.955	-4568.345	423.3901	1.85317	1.015044	1.245738
198	-4142.245	-4565.629	423.384	1.85931	1.015044	1.245738
204	-4148.17	-4571.59	423.4195	1.824468	1.014362	1.245738
210	-4153.029	-4576.718	423.6893	1.824468	0.7510717	1.262768
216	-4149.175	-4572.703	423.5273	1.856057	0.914206	1.215016
222	-4145.585	-4567.592	422.007	1.424225	0.7089701	2.713011
228	-4152.953	-4574.743	421.7904	1.424225	0.7792924	2.791801
234	-4151.992	-4573.853	421.8611	1.467961	0.6527339	2.820928
240	-4164.683	-4585.67	420.9864	1.293157	0.7211641	3.392803
246	-4156.925	-4578.215	421.2898	1.352133	0.6358086	3.246423
252	-4159.318	-4580.829	421.5113	1.32023	0.7864481	3.018038
258	-4150.029	-4570.704	420.6749	1.30447	0.9119088	3.438367
264	-4150.91	-4571.695	420.7849	1.263915	0.6415052	3.589185
270	-4140.906	-4562.006	421.1	1.341626	0.6415052	3.359782
276	-4144.834	-4566.438	421.6038	1.446976	0.605014	3.029225
282	-4147.66	-4569.284	421.6243	1.504919	0.5524209	3.029225
288	-4148.916	-4570.36	421.4438	1.504919	0.5406864	3.147834
294	-4162.495	-4584.227	421.7316	1.547966	0.506622	2.9827
300	-4164.624	-4586.717	422.0932	1.564577	0.5537648	2.707862
306	-4171.872	-4593.483	421.6105	1.539754	0.5099253	3.056956
312	-4151.42	-4573.021	421.601	1.46339	0.5645451	3.056956
318	-4160.079	-4581.42	421.3416	1.404471	0.7555909	3.091499
324	-4153.916	-4575.081	421.1649	1.399716	0.8077525	3.162234
330	-4152.164	-4573.646	421.4817	1.414879	0.6500011	3.083522
336	-4164.278	-4584.379	420.101	1.311223	0.7081631	3.905117
342	-4158.524	-4579.235	420.7107	1.278137	0.6210598	3.640643
348	-4150.335	-4571.23	420.8947	1.451175	0.6672578	3.395298
354	-4162.022	-4583.403	421.3805	1.472698	0.4799505	3.263071
360	-4175.37	-4597.221	421.8517	1.445754	0.773713	2.745385
366	-4147.003	-4569.242	422.2386	1.400831	0.8794218	2.458183
372	-4146.47	-4568.756	422.2859	1.400831	0.8596407	2.442293
378	-4142.681	-4564.689	422.0081	1.388813	0.9744909	2.546816
384	-4153.927	-4574.096	420.1691	1.255514	0.8328134	3.811008
390	-4152.324	-4573.189	420.8645	1.367955	0.5524947	3.558002
396	-4147.994	-4569.193	421.1995	1.328047	0.6710889	3.285478
402	-4160.672	-4581.48	420.808	1.24167	0.975956	3.357981
408	-4154.832	-4574.915	420.0832	1.28694	0.5698923	4.039335
414	-4148.696	-4569.64	420.9437	1.279153	0.65647	3.475875
420	-4153.874	-4574.491	420.6168	1.262609	0.7258867	3.622644
426	-4147.785	-4568.375	420.5896	1.380589	0.6206624	3.651747
432	-4139.227	-4560.392	421.1655	1.434763	0.4701023	3.42175
438	-4137.254	-4559.347	422.0937	1.530901	0.4671341	2.814419
444	-4130.282	-4551.997	421.7153	1.434576	0.5573586	3.012311
450	-4156.393	-4577.884	421.4914	1.434576	0.5764324	3.1288
456	-4153.331	-4574.508	421.1764	1.344324	0.7303821	3.243923
462	-4168.36	-4589.671	421.3111	1.176069	0.8903149	3.152817
468	-4166.518	-4587.648	421.1293	1.270078	0.8903149	3.20491
474	-4160.936	-4582.097	421.1608	1.400255	0.5750658	3.345803
480	-4162.263	-4582.713	420.4493	1.164972	0.8594538	3.684186
486	-4162.327	-4583.883	421.5561	1.212156	0.8302586	3.025183
492	-4164.038	-4584.468	420.4297	1.212813	1.004872	3.578798
498	-4150.965	-4571.842	420.8769	1.221426	0.8674513	3.397114
504	-4152.115	-4572.939	420.824	1.197359	0.9387552	3.397114
510	-4161.512	-4583.127	421.6152	1.442285	0.7020052	2.945459
516	-4159.527	-4581.787	422.2601	1.538648	0.5001181	2.673809
522	-4150.447	-4572.825	422.3777	1.623602	0.4995145	2.549198
528	-4147.957	-4570.177	422.2201	1.509483	0.6841614	2.548755
534	-4148.007	-4570.501	422.4946	1.540736	0.6448166	2.390447
540	-4147.335	-4569.388	422.0525	1.501088	0.681666	2.659724
546	-4133.979	-4555.775	421.7958	1.387152	0.7379712	2.841893
552	-4137.656	-4558.465	420.8098	1.224059	0.7379712	3.524
558	-4143.46	-4563.779	420.319	1.256398	0.642531	3.861815
564	-4153.171	-4573.337	420.1659	1.343973	0.6026852	3.931772
570	-4151.702	-4573.406	421.7035	1.36784	1.130931	2.655084
576	-4142.059	-4564.301	422.2411	1.386663	0.6933247	2.604485
582	-4139.22	-4559.587	420.3675	1.280313	0.5486548	3.899058
588	-4141.987	-4562.1	420.1131	1.3751	0.596244	3.949541
594	-4134.116	-4554.425	420.3094	1.178761	0.596244	3.949541
600	-4147.231	-4567.581	420.3508	1.245797	0.5514862	3.925934
606	-4155.49	-4576.572	421.0826	1.190469	0.7268522	3.392364
612	-4145.25	-4565.901	420.6514	1.282316	0.6125282	3.679602
618	-4149.174	-4569.733	420.5586	1.300802	0.834517	3.558363
624	-4153.096	-4574.205	421.1091	1.16801	0.834517	3.313893
630	-4152.935	-4572.748	419.8132	1.16801	0.9052013	4.019094
636	-4151.721	-4572.078	420.3569	1.05519	0.931436	3.755806
642	-4147.728	-4567.036	419.3077	1.076886	0.937325	4.338577
648	-4148.944	-4568.517	419.5735	1.089817	0.8694126	4.222291
654	-4152.313	-4573.401	421.0885	1.358318	0.5700623	3.417264
660	-4140.293	-4560.092	419.7987	1.209913	0.6288331	4.196254
666	-4143.673	-4563.402	419.7286	1.246172	0.5229536	4.305407
672	-4144.699	-4565.398	420.699	1.244417	0.7004284	3.604497
678	-4153.056	-4573.736	420.6804	1.206672	0.7004284	3.637149
684	-4146.588	-4568.133	421.5442	1.327565	0.796307	2.986869
690	-4149.606	-4570.694	421.0874	1.377093	0.6384135	3.348852
696	-4160.233	-4581.626	421.3928	1.451659	0.6560268	3.109707
702	-4143.413	-4564.717	421.3039	1.265122	0.7806609	3.178699
708	-4138.176	-4559.538	421.362	1.239176	0.7808886	3.159459
714	-4136.146	-4557.36	421.2136	1.307894	0.6951726	3.270231
720	-4139.917	-4560.996	421.0789	1.360753	0.6095428	3.387395
726	-4151.261	-4572.507	421.246	1.304325	0.6402891	3.296789
732	-4143.566	-4564.694	421.1278	1.240345	0.6118888	3.427332
738	-4145.865	-4567.204	421.3399	1.347916	0.7140003	3.157273
744	-4143.932	-4565.343	421.4109	1.40921	0.6674265	3.114973
750	-4145.699	-4567.853	422.1541	1.383669	0.7639857	2.604898
756	-4144.118	-4566.485	422.3669	1.493417	0.5670339	2.570429
762	-4144.667	-4567.009	422.3417	1.493417	0.7263278	2.44869
768	-4140.592	-4562.248	421.6557	1.351284	0.7688792	2.925267
774	-4149.575	-4570.975	421.3997	1.289907	0.511036	3.328998
780	-4146.191	-4567.015	420.8247	1.216969	0.7298421	3.525407
786	-4141.843	-4562.632	420.789	1.266749	0.7187562	3.525407
792	-4154.185	-4575.335	421.1498	1.395024	0.6447462	3.296421
798	-4152.418	-4573.846	421.4277	1.381584	0.5439962	3.22744
804	-4134.669	-4556.133	421.464	1.323845	0.6400164	3.156485
810	-4137.114	-4558.076	420.9618	1.151451	0.8265487	3.415484
816	-4145.494	-4565.653	420.1594	1.138885	1.258496	3.644138
822	-4143.7	-4564.208	420.5084	1.163627	1.169984	3.471199
828	-4145.991	-4567.43	421.439	1.231534	0.8643839	3.06057
834	-4146.148	-4567.655	421.5073	1.273088	0.9735301	2.92475
840	-4150.48	-4571.501	421.0205	1.430753	0.6509901	3.34641
846	-4137.644	-4558.961	421.3173	1.375032	0.5739915	3.269464
852	-4133.547	-4555.035	421.4882	1.375032	0.6057457	3.140507
858	-4133.593	-4554.878	421.285	1.342239	0.6482933	3.244855
864	-4134.293	-4555.985	421.692	1.335398	0.6482933	3.006685
870	-4148.806	-4569.667	420.8609	1.203973	0.8598311	3.421728
876	-4155.274	-4575.953	420.6792	1.216677	0.9095391	3.488687
882	-4153.424	-4574.51	421.0857	1.356018	0.6714667	3.335727
888	-4150.613	-4571.88	421.268	1.382921	0.6544851	3.225882
894	-4152.37	-4573.057	420.6877	1.217417	0.7189336	3.612872
900	-4158.008	-4578.27	420.2623	1.259635	0.5924512	3.933407
906	-4152.852	-4573.597	420.7448	1.296307	0.5465302	3.674392
912	-4148.446	-4569.41	420.9641	1.312227	0.7005568	3.41026
918	-4144.449	-4564.781	420.3318	1.231993	0.621331	3.88551
924	-4152.161	-4572.487	420.326	1.214553	0.6593113	3.868621
930	-4161.119	-4583.159	422.0394	1.397852	0.9457197	2.54018
936	-4149.271	-4571.435	422.1647	1.436434	0.7497566	2.576458
942	-4141.552	-4563.675	422.1233	1.386334	0.7639556	2.622297
948	-4137.315	-4558.92	421.6044	1.35358	0.6053159	3.084418
954	-4137.382	-4558.171	420.789	1.28398	0.615868	3.596131
960	-4148.364	-4568.774	420.4102	1.192274	0.8823961	3.676265
966	-4148.528	-4569.52	420.9915	1.260543	1.143021	3.143749
972	-4145.25	-4566.536	421.2856	1.258908	0.852345	3.143749
978	-4150.75	-4571.9	421.1501	1.211313	0.9842993	3.168874
984	-4153.117	-4574.112	420.9943	1.217661	0.9921504	3.252717
990	-4145.641	-4566.631	420.9893	1.217661	0.985207	3.25976
996	-4136.998	-4558.788	421.7903	1.376223	0.7905947	2.812897
1002	-4149.25	-4571.063	421.8131	1.303574	0.91698	2.756475
1008	-4149.114	-4571.134	422.0206	1.366668	0.6900123	2.754976
1014	-4142.887	-4564.375	421.488	1.33435	0.8463088	2.981775
1020	-4150.264	-4572.612	422.3476	1.373827	0.7292475	2.517581
1026	-4141.765	-4564.122	422.3571	1.442845	0.6151137	2.564006
1032	-4131.255	-4553.149	421.8937	1.512834	0.6340781	2.789466
1038	-4137.797	-4560.022	422.2247	1.460153	0.6220072	2.629234
1044	-4142.267	-4564.298	422.0317	1.439492	0.5971451	2.782211
1050	-4151.036	-4572.151	421.1152	1.283559	0.673623	3.35927
1056	-4146.666	-4567.846	421.1802	1.303329	0.928555	3.130581
1062	-4148.45	-4570.145	421.695	1.384859	0.901079	2.78938
1068	-4154.46	-4575.841	421.381	1.37541	0.9514106	2.952955
1074	-4153.68	-4575.319	421.6392	1.465841	0.5200544	3.074164
1080	-4151.075	-4572.481	421.4061	1.411065	0.5434214	3.223328
1086	-4157.042	-4579.024	421.9817	1.463443	0.7877186	2.644411
1092	-4156.543	-4578.506	421.9627	1.372304	0.9210406	2.619727
1098	-4164.371	-4586.808	422.4369	1.549433	0.7682232	2.320098
1104	-4166.579	-4589.862	423.2836	1.667688	0.6792841	1.754465
1110	-4158.422	-4581.649	423.227	1.667307	0.7703544	1.713258
1116	-4149.489	-4572.355	422.8665	1.65049	0.6995371	2.031612
1122	-4145.92	-4568.873	422.9539	1.625212	0.7807609	1.922049
1128	-4148.129	-4571.091	422.9626	1.711717	0.7522011	1.881068
1134	-4145.042	-4567.692	422.6495	1.571342	0.6385098	2.277926
1140	-4138.125	-4561.072	422.9461	1.717924	0.5526577	2.071709
1146	-4134.922	-4557.745	422.8234	1.681939	0.5132413	2.215838
1152	-4142.421	-4565.796	423.3748	1.793608	0.5132413	1.772734
1158	-4137.409	-4560.15	422.7403	1.643225	0.7095406	2.111035
1164	-4133.388	-4555.601	422.2125	1.473337	0.6728354	2.585299
1170	-4122.867	-4545.131	422.2641	1.521976	0.8008505	2.422266
1176	-4133.195	-4555.575	422.3796	1.521976	0.6362955	2.482035
1182	-4140.822	-4562.619	421.7969	1.498722	0.5672605	2.915581
1188	-4148.737	-4570.815	422.0782	1.549976	0.7992958	2.52236
1194	-4151.582	-4574.264	422.6823	1.465199	0.8295076	2.169857
1200	-4141.927	-4563.605	421.6781	1.460619	0.6491884	2.939042
1206	-4143.265	-4564.622	421.3568	1.363371	0.7609461	3.103033
1212	-4146.507	-4567.761	421.2543	1.30912	0.8131631	3.1592
1218	-4144.526	-4565.635	421.1087	1.347047	0.7623915	3.258829
1224	-4148.518	-4569.956	421.4374	1.347047	0.8913114	2.974516
1230	-4152.863	-4573.529	420.6665	1.384706	0.666087	3.568308
1236	-4158.198	-4579.689	421.4907	1.421248	0.666087	3.061259
1242	-4162.533	-4583.478	420.9449	1.177726	0.7521387	3.461964
1248	-4155.668	-4575.576	419.9081	1.140814	0.6949712	4.1224
1254	-4149.466	-4569.719	420.2527	1.171801	0.6949712	3.90792
1260	-4157.915	-4577.396	419.4809	1.166843	0.7433302	4.31498
1266	-4170.452	-4590.921	420.4688	1.260575	0.8599775	3.617129
1272	-4162.846	-4584.263	421.4167	1.29906	0.9542986	2.975599
1278	-4170.328	-4591.761	421.4332	1.178825	0.8189903	3.126251
1284	-4150.182	-4571.759	421.5762	1.365913	0.7974393	2.943751
1290	-4150.662	-4572.423	421.7609	1.324353	0.8322665	2.832672
1296	-4151.073	-4573.401	422.3279	1.373488	0.8776063	2.420526
1302	-4144.276	-4566.274	421.9986	1.387656	1.097864	2.478443
1308	-4139.087	-4561.189	422.1013	1.406381	0.8964132	2.528963
1314	-4134.56	-4556.28	421.7201	1.373617	0.7826753	2.862817
1320	-4141.457	-4563.428	421.9706	1.331259	0.7307166	2.775099
1326	-4129.525	-4550.597	421.0722	1.294844	0.7493762	3.32062
1332	-4131.225	-4552.405	421.1799	1.294844	0.7493762	3.257113
